Trial,MQ136,MQ2,MQ3,MQ135,MQ138,MQ137,Label
Trial 3,10.466666666666665,72.46666666666664,18.6,62.26666666666668,-7.93333333333328,-16.26666666666665,Soy Sauce
Trial 3,9.466666666666665,74.46666666666664,18.6,63.26666666666668,-6.93333333333328,-14.266666666666652,Soy Sauce
Trial 3,9.466666666666665,75.46666666666664,18.6,64.26666666666668,-6.93333333333328,-14.266666666666652,Soy Sauce
Trial 3,10.466666666666665,76.46666666666664,19.6,65.26666666666668,-5.93333333333328,-13.266666666666652,Soy Sauce
Trial 3,10.466666666666665,77.46666666666664,20.6,66.26666666666668,-5.93333333333328,-12.266666666666652,Soy Sauce
Trial 3,10.466666666666665,78.46666666666664,20.6,66.26666666666668,-4.93333333333328,-12.266666666666652,Soy Sauce
Trial 3,11.466666666666665,79.46666666666664,20.6,67.26666666666668,-4.93333333333328,-12.266666666666652,Soy Sauce
Trial 3,11.466666666666665,81.46666666666664,20.6,68.26666666666668,-4.93333333333328,-11.266666666666652,Soy Sauce
Trial 3,10.466666666666665,81.46666666666664,20.6,69.26666666666668,-3.9333333333332803,-10.266666666666652,Soy Sauce
Trial 3,10.466666666666665,82.46666666666664,21.6,69.26666666666668,-3.9333333333332803,-9.266666666666652,Soy Sauce
Trial 3,11.466666666666665,83.46666666666664,21.6,69.26666666666668,-3.9333333333332803,-9.266666666666652,Soy Sauce
Trial 3,11.466666666666665,85.46666666666664,21.6,72.26666666666668,-2.9333333333332803,-8.266666666666652,Soy Sauce
Trial 3,11.466666666666665,86.46666666666664,22.6,73.26666666666668,-2.9333333333332803,-8.266666666666652,Soy Sauce
Trial 3,10.466666666666665,87.46666666666664,22.6,73.26666666666668,-1.9333333333332803,-7.2666666666666515,Soy Sauce
Trial 3,11.466666666666665,88.46666666666664,22.6,74.26666666666668,-1.9333333333332803,-7.2666666666666515,Soy Sauce
Trial 3,12.466666666666665,89.46666666666664,23.6,75.26666666666668,-1.9333333333332803,-6.2666666666666515,Soy Sauce
Trial 3,11.466666666666665,90.46666666666664,23.6,76.26666666666668,-0.9333333333332803,-5.2666666666666515,Soy Sauce
Trial 3,12.466666666666665,92.46666666666664,23.6,76.26666666666668,-0.9333333333332803,-5.2666666666666515,Soy Sauce
Trial 3,12.466666666666665,92.46666666666664,23.6,77.26666666666668,0.06666666666671972,-4.2666666666666515,Soy Sauce
Trial 3,12.466666666666665,93.46666666666664,24.6,78.26666666666668,0.06666666666671972,-4.2666666666666515,Soy Sauce
Trial 3,12.466666666666665,94.46666666666664,25.6,79.26666666666668,0.06666666666671972,-3.2666666666666515,Soy Sauce
Trial 3,12.466666666666665,96.46666666666664,24.6,80.26666666666668,1.0666666666667197,-2.2666666666666515,Soy Sauce
Trial 3,13.466666666666665,96.46666666666664,25.6,80.26666666666668,1.0666666666667197,-2.2666666666666515,Soy Sauce
Trial 3,13.466666666666665,98.46666666666664,25.6,80.26666666666668,1.0666666666667197,-2.2666666666666515,Soy Sauce
Trial 3,13.466666666666665,98.46666666666664,26.6,82.26666666666668,2.0666666666667197,-1.2666666666666515,Soy Sauce
Trial 3,13.466666666666665,99.46666666666664,26.6,82.26666666666668,2.0666666666667197,-1.2666666666666515,Soy Sauce
Trial 3,14.466666666666665,100.46666666666664,26.6,83.26666666666668,2.0666666666667197,-0.2666666666666515,Soy Sauce
Trial 3,14.466666666666665,101.46666666666664,27.6,84.26666666666668,3.0666666666667197,-0.2666666666666515,Soy Sauce
Trial 3,14.466666666666665,102.46666666666664,27.6,85.26666666666668,3.0666666666667197,1.7333333333333485,Soy Sauce
Trial 3,14.466666666666665,103.46666666666664,27.6,85.26666666666668,3.0666666666667197,1.7333333333333485,Soy Sauce
Trial 3,14.466666666666665,104.46666666666664,27.6,86.26666666666668,4.06666666666672,1.7333333333333485,Soy Sauce
Trial 3,14.466666666666665,105.46666666666664,28.6,87.26666666666668,4.06666666666672,2.7333333333333485,Soy Sauce
Trial 3,14.466666666666665,106.46666666666664,28.6,88.26666666666668,5.06666666666672,2.7333333333333485,Soy Sauce
Trial 3,14.466666666666665,106.46666666666664,28.6,88.26666666666668,5.06666666666672,2.7333333333333485,Soy Sauce
Trial 3,14.466666666666665,108.46666666666664,29.6,89.26666666666668,5.06666666666672,3.7333333333333485,Soy Sauce
Trial 3,15.466666666666665,108.46666666666664,29.6,90.26666666666668,6.06666666666672,4.7333333333333485,Soy Sauce
Trial 3,15.466666666666665,110.46666666666664,30.6,90.26666666666668,5.06666666666672,3.7333333333333485,Soy Sauce
Trial 3,15.466666666666665,110.46666666666664,30.6,91.26666666666668,6.06666666666672,4.7333333333333485,Soy Sauce
Trial 3,15.466666666666665,111.46666666666664,29.6,91.26666666666668,6.06666666666672,3.7333333333333485,Soy Sauce
Trial 3,15.466666666666665,112.46666666666664,31.6,91.26666666666668,6.06666666666672,4.7333333333333485,Soy Sauce
Trial 3,16.466666666666665,113.46666666666664,31.6,93.26666666666668,6.06666666666672,5.7333333333333485,Soy Sauce
Trial 3,16.466666666666665,114.46666666666664,31.6,93.26666666666668,7.06666666666672,5.7333333333333485,Soy Sauce
Trial 3,15.466666666666665,114.46666666666664,32.6,94.26666666666668,7.06666666666672,6.7333333333333485,Soy Sauce
Trial 3,16.466666666666665,115.46666666666664,32.6,94.26666666666668,7.06666666666672,5.7333333333333485,Soy Sauce
Trial 3,16.466666666666665,116.46666666666664,32.6,96.26666666666668,7.06666666666672,6.7333333333333485,Soy Sauce
Trial 3,16.466666666666665,117.46666666666664,32.6,96.26666666666668,8.06666666666672,7.7333333333333485,Soy Sauce
Trial 3,16.466666666666665,118.46666666666664,32.6,96.26666666666668,8.06666666666672,6.7333333333333485,Soy Sauce
Trial 3,16.466666666666665,119.46666666666664,33.6,97.26666666666668,8.06666666666672,8.733333333333348,Soy Sauce
Trial 3,17.466666666666665,120.46666666666664,33.6,97.26666666666668,8.06666666666672,7.7333333333333485,Soy Sauce
Trial 3,16.466666666666665,120.46666666666664,34.6,98.26666666666668,9.06666666666672,8.733333333333348,Soy Sauce
Trial 3,16.466666666666665,121.46666666666664,34.6,99.26666666666668,9.06666666666672,9.733333333333348,Soy Sauce
Trial 3,16.466666666666665,122.46666666666664,34.6,99.26666666666668,9.06666666666672,9.733333333333348,Soy Sauce
Trial 3,17.466666666666665,122.46666666666664,34.6,99.26666666666668,9.06666666666672,8.733333333333348,Soy Sauce
Trial 3,17.466666666666665,123.46666666666664,35.6,101.26666666666668,10.06666666666672,10.733333333333348,Soy Sauce
Trial 3,17.466666666666665,124.46666666666664,35.6,101.26666666666668,10.06666666666672,9.733333333333348,Soy Sauce
Trial 3,18.466666666666665,124.46666666666664,35.6,100.26666666666668,10.06666666666672,9.733333333333348,Soy Sauce
Trial 3,17.466666666666665,126.46666666666664,35.6,101.26666666666668,10.06666666666672,10.733333333333348,Soy Sauce
Trial 3,18.466666666666665,126.46666666666664,36.6,103.26666666666668,10.06666666666672,10.733333333333348,Soy Sauce
Trial 3,17.466666666666665,127.46666666666664,36.6,104.26666666666668,11.06666666666672,11.733333333333348,Soy Sauce
Trial 3,18.466666666666665,127.46666666666664,36.6,104.26666666666668,11.06666666666672,11.733333333333348,Soy Sauce
Trial 3,18.466666666666665,128.46666666666664,36.6,104.26666666666668,11.06666666666672,11.733333333333348,Soy Sauce
Trial 3,18.466666666666665,129.46666666666664,37.6,104.26666666666668,11.06666666666672,11.733333333333348,Soy Sauce
Trial 3,18.466666666666665,130.46666666666664,37.6,105.26666666666668,12.06666666666672,12.733333333333348,Soy Sauce
Trial 3,19.466666666666665,130.46666666666664,37.6,105.26666666666668,12.06666666666672,12.733333333333348,Soy Sauce
Trial 3,18.466666666666665,131.46666666666664,38.6,106.26666666666668,12.06666666666672,13.733333333333348,Soy Sauce
Trial 3,18.466666666666665,131.46666666666664,38.6,107.26666666666668,12.06666666666672,13.733333333333348,Soy Sauce
Trial 3,19.466666666666665,132.46666666666664,39.6,107.26666666666668,12.06666666666672,12.733333333333348,Soy Sauce
Trial 3,19.466666666666665,132.46666666666664,38.6,107.26666666666668,12.06666666666672,13.733333333333348,Soy Sauce
Trial 3,19.466666666666665,134.46666666666664,39.6,108.26666666666668,13.06666666666672,14.733333333333348,Soy Sauce
Trial 3,19.466666666666665,134.46666666666664,39.6,109.26666666666668,13.06666666666672,14.733333333333348,Soy Sauce
Trial 3,20.466666666666665,135.46666666666664,39.6,109.26666666666668,13.06666666666672,13.733333333333348,Soy Sauce
Trial 3,20.466666666666665,135.46666666666664,39.6,110.26666666666668,13.06666666666672,13.733333333333348,Soy Sauce
Trial 3,20.466666666666665,136.46666666666664,40.6,110.26666666666668,13.06666666666672,13.733333333333348,Soy Sauce
Trial 3,19.466666666666665,137.46666666666664,40.6,111.26666666666668,14.06666666666672,15.733333333333348,Soy Sauce
Trial 3,19.466666666666665,138.46666666666664,41.6,111.26666666666668,14.06666666666672,15.733333333333348,Soy Sauce
Trial 3,20.466666666666665,138.46666666666664,40.6,111.26666666666668,13.06666666666672,14.733333333333348,Soy Sauce
Trial 3,20.466666666666665,138.46666666666664,40.6,112.26666666666668,14.06666666666672,15.733333333333348,Soy Sauce
Trial 3,20.466666666666665,140.46666666666664,42.6,113.26666666666668,15.06666666666672,16.73333333333335,Soy Sauce
Trial 3,21.466666666666665,140.46666666666664,41.6,113.26666666666668,14.06666666666672,15.733333333333348,Soy Sauce
Trial 3,20.466666666666665,141.46666666666664,42.6,113.26666666666668,15.06666666666672,15.733333333333348,Soy Sauce
Trial 3,21.466666666666665,141.46666666666664,42.6,114.26666666666668,15.06666666666672,17.73333333333335,Soy Sauce
Trial 3,20.466666666666665,142.46666666666664,42.6,115.26666666666668,15.06666666666672,17.73333333333335,Soy Sauce
Trial 3,20.466666666666665,142.46666666666664,43.6,115.26666666666668,16.06666666666672,17.73333333333335,Soy Sauce
Trial 3,21.466666666666665,143.46666666666664,42.6,115.26666666666668,15.06666666666672,16.73333333333335,Soy Sauce
Trial 3,21.466666666666665,143.46666666666664,43.6,116.26666666666668,16.06666666666672,17.73333333333335,Soy Sauce
Trial 3,21.466666666666665,144.46666666666664,43.6,116.26666666666668,16.06666666666672,17.73333333333335,Soy Sauce
Trial 3,22.466666666666665,145.46666666666664,43.6,117.26666666666668,16.06666666666672,16.73333333333335,Soy Sauce
Trial 3,22.466666666666665,145.46666666666664,43.6,117.26666666666668,16.06666666666672,17.73333333333335,Soy Sauce
Trial 3,22.466666666666665,146.46666666666664,44.6,118.26666666666668,16.06666666666672,18.73333333333335,Soy Sauce
Trial 3,22.466666666666665,146.46666666666664,44.6,118.26666666666668,16.06666666666672,17.73333333333335,Soy Sauce
Trial 3,22.466666666666665,147.46666666666664,44.6,119.26666666666668,17.06666666666672,18.73333333333335,Soy Sauce
Trial 3,22.466666666666665,148.46666666666664,44.6,118.26666666666668,17.06666666666672,17.73333333333335,Soy Sauce
Trial 3,22.466666666666665,148.46666666666664,45.6,119.26666666666668,17.06666666666672,19.73333333333335,Soy Sauce
Trial 3,22.466666666666665,149.46666666666664,45.6,119.26666666666668,17.06666666666672,18.73333333333335,Soy Sauce
Trial 3,23.466666666666665,149.46666666666664,45.6,119.26666666666668,17.06666666666672,19.73333333333335,Soy Sauce
Trial 3,23.466666666666665,150.46666666666664,46.6,121.26666666666668,17.06666666666672,19.73333333333335,Soy Sauce
Trial 3,22.466666666666665,150.46666666666664,46.6,121.26666666666668,18.06666666666672,20.73333333333335,Soy Sauce
Trial 3,23.466666666666665,151.46666666666664,46.6,121.26666666666668,18.06666666666672,19.73333333333335,Soy Sauce
Trial 3,23.466666666666665,151.46666666666664,46.6,121.26666666666668,18.06666666666672,19.73333333333335,Soy Sauce
Trial 3,23.466666666666665,152.46666666666664,47.6,122.26666666666668,18.06666666666672,20.73333333333335,Soy Sauce
Trial 3,23.466666666666665,152.46666666666664,47.6,124.26666666666668,18.06666666666672,21.73333333333335,Soy Sauce
Trial 3,23.466666666666665,153.46666666666664,47.6,124.26666666666668,18.06666666666672,20.73333333333335,Soy Sauce
Trial 3,24.466666666666665,153.46666666666664,47.6,124.26666666666668,18.06666666666672,20.73333333333335,Soy Sauce
Trial 3,24.466666666666665,153.46666666666664,47.6,124.26666666666668,19.06666666666672,20.73333333333335,Soy Sauce
Trial 3,23.466666666666665,155.46666666666664,47.6,124.26666666666668,19.06666666666672,21.73333333333335,Soy Sauce
Trial 3,24.466666666666665,155.46666666666664,48.6,125.26666666666668,19.06666666666672,21.73333333333335,Soy Sauce
Trial 3,23.466666666666665,155.46666666666664,48.6,125.26666666666668,19.06666666666672,21.73333333333335,Soy Sauce
Trial 3,24.466666666666665,156.46666666666664,48.6,126.26666666666668,19.06666666666672,21.73333333333335,Soy Sauce
Trial 3,25.466666666666665,156.46666666666664,48.6,126.26666666666668,20.06666666666672,21.73333333333335,Soy Sauce
Trial 3,25.466666666666665,157.46666666666664,49.6,127.26666666666668,20.06666666666672,22.73333333333335,Soy Sauce
Trial 3,25.466666666666665,158.46666666666664,49.6,128.26666666666668,20.06666666666672,22.73333333333335,Soy Sauce
Trial 3,25.466666666666665,158.46666666666664,49.6,127.26666666666668,20.06666666666672,22.73333333333335,Soy Sauce
Trial 3,25.466666666666665,158.46666666666664,48.6,127.26666666666668,20.06666666666672,21.73333333333335,Soy Sauce
Trial 3,25.466666666666665,159.46666666666664,49.6,128.26666666666668,20.06666666666672,22.73333333333335,Soy Sauce
Trial 3,25.466666666666665,159.46666666666664,49.6,128.26666666666668,20.06666666666672,22.73333333333335,Soy Sauce
Trial 3,25.466666666666665,160.46666666666664,50.6,129.26666666666668,21.06666666666672,23.73333333333335,Soy Sauce
Trial 3,26.466666666666665,160.46666666666664,50.6,129.26666666666668,20.06666666666672,22.73333333333335,Soy Sauce
Trial 3,26.466666666666665,161.46666666666664,50.6,129.26666666666668,20.06666666666672,22.73333333333335,Soy Sauce
Trial 3,26.466666666666665,161.46666666666664,50.6,130.26666666666668,20.06666666666672,23.73333333333335,Soy Sauce
Trial 3,25.466666666666665,162.46666666666664,51.6,131.26666666666668,21.06666666666672,24.73333333333335,Soy Sauce
Trial 3,26.466666666666665,162.46666666666664,51.6,130.26666666666668,21.06666666666672,23.73333333333335,Soy Sauce
Trial 3,26.466666666666665,162.46666666666664,50.6,131.26666666666668,21.06666666666672,23.73333333333335,Soy Sauce
Trial 3,26.466666666666665,163.46666666666664,51.6,131.26666666666668,22.06666666666672,24.73333333333335,Soy Sauce
Trial 3,26.466666666666665,164.46666666666664,51.6,131.26666666666668,21.06666666666672,23.73333333333335,Soy Sauce
Trial 3,25.466666666666665,164.46666666666664,51.6,132.26666666666668,22.06666666666672,24.73333333333335,Soy Sauce
Trial 3,26.466666666666665,163.46666666666664,52.6,132.26666666666668,22.06666666666672,24.73333333333335,Soy Sauce
Trial 3,26.466666666666665,165.46666666666664,52.6,133.26666666666668,21.06666666666672,24.73333333333335,Soy Sauce
Trial 3,27.466666666666665,165.46666666666664,52.6,134.26666666666668,22.06666666666672,25.73333333333335,Soy Sauce
Trial 3,27.466666666666665,165.46666666666664,52.6,134.26666666666668,22.06666666666672,25.73333333333335,Soy Sauce
Trial 3,27.466666666666665,166.46666666666664,53.6,134.26666666666668,22.06666666666672,25.73333333333335,Soy Sauce
Trial 3,27.466666666666665,167.46666666666664,52.6,134.26666666666668,22.06666666666672,24.73333333333335,Soy Sauce
Trial 3,27.466666666666665,167.46666666666664,53.6,134.26666666666668,22.06666666666672,25.73333333333335,Soy Sauce
Trial 3,28.466666666666665,167.46666666666664,53.6,135.26666666666668,23.06666666666672,26.73333333333335,Soy Sauce
Trial 3,28.466666666666665,167.46666666666664,53.6,135.26666666666668,23.06666666666672,25.73333333333335,Soy Sauce
Trial 3,28.466666666666665,168.46666666666664,54.6,136.26666666666668,23.06666666666672,25.73333333333335,Soy Sauce
Trial 3,28.466666666666665,168.46666666666664,54.6,137.26666666666668,23.06666666666672,26.73333333333335,Soy Sauce
