Label,MQ2,MQ3,MQ135,MQ136,MQ137,MQ138
Oyster Sauce,126.29237947122861,17.082426127527217,57.88802488335925,20.082426127527217,410.4167962674961,315.09486780715395
Oyster Sauce,79.88998357963875,18.48768472906404,59.44006568144499,21.72532894736842,486.7142857142857,402.04269293924466
Oyster Sauce,79.22697368421052,18.488486842105264,58.797697368421055,21.34703947368421,486.6381578947368,402.97532894736844
Oyster Sauce,87.87354409317804,18.73377703826955,60.2712146422629,21.99334442595674,510.108153078203,471.05158069883527
Oyster Sauce,90.25876460767947,18.56594323873122,46.82804674457429,22.462437395659432,466.9866444073456,366.80300500834727
Oyster Sauce,94.52420701168614,18.203672787979965,48.363939899833056,22.063439065108515,501.50584307178633,373.7178631051753
Oyster Sauce,91.54742096505824,18.126455906821963,48.53078202995008,21.75540765391015,524.648918469218,374.7188019966722
Oyster Sauce,114.66722129783693,16.84026622296173,56.742096505823625,19.55241264559068,398.8885191347754,311.8951747088186
Oyster Sauce,105.26123128119801,16.657237936772045,56.19800332778702,19.186356073211314,444.8618968386023,310.8901830282862
Oyster Sauce,98.96505823627288,16.6522462562396,55.770382695507486,18.96173044925125,430.39767054908486,311.36605657237936
Oyster Sauce,95.11295681063123,17.016611295681063,51.30730897009967,19.697674418604652,405.33554817275746,346.0215946843854
Oyster Sauce,90.61397670549084,16.96339434276206,52.10648918469218,19.607321131447588,406.81198003327785,348.3793677204659
Oyster Sauce,86.25956738768718,16.762063227953412,50.79201331114809,19.367720465890184,402.65557404326125,342.96339434276206
Oyster Sauce,86.73377703826955,16.775374376039935,51.57404326123128,19.40765391014975,403.44925124792013,347.43760399334445
Worcestershire Sauce,317.7104825291181,38.02828618968386,135.99667221297838,28.346089850249584,600.5806988352746,551.4242928452579
Worcestershire Sauce,325.2029950083195,35.78202995008319,121.70049916805324,30.173044925124792,612.6722129783694,558.1580698835274
Worcestershire Sauce,329.35108153078204,34.47420965058236,139.33943427620633,31.86189683860233,628.7054908485857,537.8535773710482
Worcestershire Sauce,298.6222961730449,39.703826955074874,129.6405990016639,31.509151414309486,625.7104825291182,543.6023294509151
Worcestershire Sauce,327.9257425742574,33.49009900990099,121.73267326732673,29.34158415841584,652.5660066006601,578.4323432343234
Worcestershire Sauce,321.98524590163936,33.43934426229508,113.38360655737705,28.48688524590164,649.8016393442623,563.4590163934427
Worcestershire Sauce,333.83717105263156,34.875,119.48848684210526,29.470394736842106,665.0838815789474,580.2763157894736
Worcestershire Sauce,376.58096828046746,52.81636060100167,166.2754590984975,41.63439065108514,698.8263772954925,633.4240400667779
Worcestershire Sauce,333.09390444810543,33.55518945634267,114.26194398682043,29.14003294892916,655.2800658978583,566.5716639209226
Worcestershire Sauce,341.1262458471761,35.573089700996675,118.71760797342192,30.803986710963454,650.7990033222592,570.4950166112957
Worcestershire Sauce,323.61513157894734,33.56907894736842,110.20394736842105,29.174342105263158,616.6529605263158,547.9276315789474
Worcestershire Sauce,344.16638935108153,40.43594009983361,157.35607321131448,30.292845257903494,638.2462562396007,592.2063227953411
Worcestershire Sauce,348.6921797004992,33.68219633943428,113.75207986688852,30.881863560732114,643.6222961730449,553.8419301164726
