Trial,MQ136,MQ2,MQ3,MQ135,MQ138,MQ137,Label
Trial 4,24,130,21,52,357,510,Fish Sauce
Trial 4,24,131,20,52,357,510,Fish Sauce
Trial 4,24,132,21,53,360,515,Fish Sauce
Trial 4,23,132,21,52,359,510,Fish Sauce
Trial 4,24,131,21,53,357,509,Fish Sauce
Trial 4,23,132,21,53,358,510,Fish Sauce
Trial 4,24,131,20,52,358,511,Fish Sauce
Trial 4,24,132,20,53,359,512,Fish Sauce
Trial 4,24,132,20,54,359,512,Fish Sauce
Trial 4,23,132,20,51,360,515,Fish Sauce
Trial 4,24,132,21,53,359,513,Fish Sauce
Trial 4,24,132,20,53,358,511,Fish Sauce
Trial 4,23,133,21,53,358,511,Fish Sauce
Trial 4,23,133,21,53,358,512,Fish Sauce
Trial 4,24,132,20,53,358,512,Fish Sauce
Trial 4,23,132,20,53,359,514,Fish Sauce
Trial 4,22,133,22,53,360,513,Fish Sauce
Trial 4,24,133,21,53,359,511,Fish Sauce
Trial 4,22,133,21,53,359,513,Fish Sauce
Trial 4,23,133,21,53,359,511,Fish Sauce
Trial 4,23,133,20,53,359,514,Fish Sauce
Trial 4,23,133,21,53,359,512,Fish Sauce
Trial 4,24,133,21,53,359,512,Fish Sauce
Trial 4,24,133,21,53,361,515,Fish Sauce
Trial 4,24,134,21,54,363,514,Fish Sauce
Trial 4,23,133,21,54,361,516,Fish Sauce
Trial 4,24,134,20,53,360,513,Fish Sauce
Trial 4,23,134,21,53,360,513,Fish Sauce
Trial 4,24,133,20,53,360,514,Fish Sauce
Trial 4,24,134,21,53,360,512,Fish Sauce
Trial 4,24,135,21,53,361,514,Fish Sauce
Trial 4,24,134,20,53,363,518,Fish Sauce
Trial 4,24,135,21,53,361,512,Fish Sauce
Trial 4,24,133,21,53,361,515,Fish Sauce
Trial 4,23,134,21,54,361,514,Fish Sauce
Trial 4,23,135,21,54,361,514,Fish Sauce
Trial 4,23,135,21,53,360,513,Fish Sauce
Trial 4,23,134,21,54,362,516,Fish Sauce
Trial 4,24,136,22,54,364,518,Fish Sauce
Trial 4,25,135,21,54,364,518,Fish Sauce
Trial 4,24,135,21,53,361,512,Fish Sauce
Trial 4,24,135,21,54,362,517,Fish Sauce
Trial 4,23,135,20,54,364,517,Fish Sauce
Trial 4,22,136,21,54,363,518,Fish Sauce
Trial 4,23,136,21,53,363,516,Fish Sauce
Trial 4,24,135,20,53,362,515,Fish Sauce
Trial 4,24,137,21,53,362,516,Fish Sauce
Trial 4,25,136,21,54,363,516,Fish Sauce
Trial 4,24,137,21,54,365,519,Fish Sauce
Trial 4,24,136,21,54,363,517,Fish Sauce
Trial 4,24,137,21,53,362,516,Fish Sauce
Trial 4,23,136,21,54,363,519,Fish Sauce
Trial 4,24,137,21,54,364,518,Fish Sauce
Trial 4,24,138,21,54,364,517,Fish Sauce
Trial 4,22,136,21,55,365,520,Fish Sauce
Trial 4,23,138,20,54,364,518,Fish Sauce
Trial 4,24,136,20,54,363,517,Fish Sauce
Trial 4,23,136,21,55,363,517,Fish Sauce
Trial 4,25,137,20,55,363,517,Fish Sauce
Trial 4,22,137,19,54,365,520,Fish Sauce
Trial 4,25,137,22,54,365,518,Fish Sauce
Trial 4,23,137,21,54,364,520,Fish Sauce
Trial 4,24,137,20,54,366,521,Fish Sauce
Trial 4,24,137,22,54,364,517,Fish Sauce
Trial 4,24,138,21,54,363,517,Fish Sauce
Trial 4,24,137,21,53,365,518,Fish Sauce
Trial 4,24,138,21,54,363,519,Fish Sauce
Trial 4,25,138,20,54,365,519,Fish Sauce
Trial 4,24,138,21,54,363,519,Fish Sauce
Trial 4,24,138,21,55,364,518,Fish Sauce
Trial 4,23,138,21,54,365,519,Fish Sauce
Trial 4,24,138,21,54,364,517,Fish Sauce
Trial 4,23,138,21,54,365,519,Fish Sauce
Trial 4,23,138,21,55,366,519,Fish Sauce
Trial 4,24,138,22,55,367,521,Fish Sauce
Trial 4,25,139,20,55,367,520,Fish Sauce
Trial 4,23,138,20,54,365,519,Fish Sauce
Trial 4,24,139,21,55,365,518,Fish Sauce
Trial 4,23,139,21,55,365,519,Fish Sauce
Trial 4,24,138,20,54,366,520,Fish Sauce
Trial 4,23,138,22,54,367,520,Fish Sauce
Trial 4,23,139,20,56,367,520,Fish Sauce
Trial 4,23,140,21,55,366,518,Fish Sauce
Trial 4,24,140,21,55,366,520,Fish Sauce
Trial 4,23,140,20,54,365,519,Fish Sauce
Trial 4,24,139,20,54,366,520,Fish Sauce
Trial 4,23,140,21,55,366,520,Fish Sauce
Trial 4,23,139,20,55,366,522,Fish Sauce
Trial 4,22,140,21,57,368,520,Fish Sauce
Trial 4,24,140,21,54,368,522,Fish Sauce
Trial 4,23,140,21,55,367,523,Fish Sauce
Trial 4,24,140,21,55,366,519,Fish Sauce
Trial 4,24,140,21,54,366,518,Fish Sauce
Trial 4,24,140,21,55,366,519,Fish Sauce
Trial 4,24,140,22,55,368,519,Fish Sauce
Trial 4,23,139,23,55,367,522,Fish Sauce
Trial 4,24,141,21,55,367,520,Fish Sauce
Trial 4,24,141,21,55,368,520,Fish Sauce
Trial 4,23,141,22,54,367,523,Fish Sauce
Trial 4,24,141,21,55,367,521,Fish Sauce
Trial 4,24,141,20,54,367,521,Fish Sauce
Trial 4,23,140,21,55,368,522,Fish Sauce
Trial 4,23,141,21,55,369,524,Fish Sauce
Trial 4,24,141,21,56,370,522,Fish Sauce
Trial 4,24,141,21,55,368,521,Fish Sauce
Trial 4,24,140,21,55,367,521,Fish Sauce
Trial 4,24,141,21,55,367,522,Fish Sauce
Trial 4,23,141,21,54,367,521,Fish Sauce
Trial 4,23,142,21,55,368,522,Fish Sauce
Trial 4,24,141,21,56,368,522,Fish Sauce
Trial 4,25,143,21,55,369,525,Fish Sauce
Trial 4,24,142,21,55,368,523,Fish Sauce
Trial 4,24,142,21,55,368,523,Fish Sauce
Trial 4,24,142,21,55,368,521,Fish Sauce
Trial 4,24,142,21,55,368,522,Fish Sauce
Trial 4,24,142,21,55,368,522,Fish Sauce
Trial 4,23,142,21,56,368,523,Fish Sauce
Trial 4,23,142,20,55,369,523,Fish Sauce
Trial 4,25,143,20,55,370,524,Fish Sauce
Trial 4,24,142,21,56,369,523,Fish Sauce
Trial 4,23,143,21,55,368,523,Fish Sauce
Trial 4,24,142,21,56,369,523,Fish Sauce
Trial 4,24,143,21,55,369,523,Fish Sauce
Trial 4,24,143,21,55,369,526,Fish Sauce
Trial 4,24,144,22,56,370,525,Fish Sauce
Trial 4,24,144,22,55,370,526,Fish Sauce
Trial 4,24,143,21,56,368,524,Fish Sauce
Trial 4,24,142,21,56,369,523,Fish Sauce
Trial 4,24,143,22,56,369,523,Fish Sauce
Trial 4,24,143,21,55,368,523,Fish Sauce
Trial 4,24,142,20,55,370,524,Fish Sauce
Trial 4,24,143,20,53,371,527,Fish Sauce
Trial 4,24,144,21,55,372,526,Fish Sauce
Trial 4,23,144,22,56,369,525,Fish Sauce
Trial 4,23,144,21,56,370,525,Fish Sauce
Trial 4,24,144,21,56,370,524,Fish Sauce
Trial 4,24,144,21,55,369,523,Fish Sauce
Trial 4,23,144,21,56,370,525,Fish Sauce
Trial 4,24,143,21,56,369,525,Fish Sauce
Trial 4,23,144,21,56,371,527,Fish Sauce
Trial 4,23,145,22,56,372,526,Fish Sauce
Trial 4,24,144,21,56,373,527,Fish Sauce
Trial 4,24,144,21,57,371,525,Fish Sauce
Trial 4,24,144,21,56,370,524,Fish Sauce
Trial 4,23,145,21,55,370,525,Fish Sauce
Trial 4,24,144,19,56,370,525,Fish Sauce
Trial 4,24,146,22,56,369,524,Fish Sauce
Trial 4,24,145,20,56,372,528,Fish Sauce
Trial 4,24,145,21,56,371,526,Fish Sauce
Trial 4,24,145,22,56,369,524,Fish Sauce
Trial 4,24,145,21,56,371,525,Fish Sauce
Trial 4,24,145,21,56,371,525,Fish Sauce
Trial 4,24,145,21,56,372,526,Fish Sauce
Trial 4,24,146,21,56,373,530,Fish Sauce
Trial 4,24,145,21,54,372,528,Fish Sauce
Trial 4,23,145,22,56,371,527,Fish Sauce
Trial 4,24,145,21,55,371,525,Fish Sauce
Trial 4,24,145,20,57,372,526,Fish Sauce
Trial 4,24,145,21,56,371,525,Fish Sauce
Trial 4,24,144,20,56,372,529,Fish Sauce
Trial 4,23,145,20,57,374,529,Fish Sauce
Trial 4,23,148,22,58,373,529,Fish Sauce
Trial 4,23,145,22,56,372,526,Fish Sauce
Trial 4,24,145,21,56,372,527,Fish Sauce
Trial 4,24,145,21,56,371,526,Fish Sauce
Trial 4,24,146,22,56,372,525,Fish Sauce
Trial 4,24,145,21,56,372,527,Fish Sauce
Trial 4,22,148,20,56,374,530,Fish Sauce
Trial 4,24,148,21,57,373,528,Fish Sauce
Trial 4,23,145,21,57,372,527,Fish Sauce
Trial 4,23,145,21,56,372,527,Fish Sauce
Trial 4,24,146,21,56,371,526,Fish Sauce
Trial 4,23,144,22,56,373,528,Fish Sauce
Trial 4,24,146,20,56,372,528,Fish Sauce
Trial 4,24,146,20,56,374,528,Fish Sauce
Trial 4,23,146,20,56,374,532,Fish Sauce
Trial 4,24,146,20,56,374,528,Fish Sauce
Trial 4,23,146,21,56,373,528,Fish Sauce
Trial 4,24,146,21,57,372,527,Fish Sauce
Trial 4,24,147,21,56,373,528,Fish Sauce
Trial 4,23,146,21,56,373,529,Fish Sauce
Trial 4,23,146,22,58,373,529,Fish Sauce
Trial 4,24,147,21,56,375,531,Fish Sauce
Trial 4,24,147,21,56,373,528,Fish Sauce
Trial 4,24,147,21,57,375,531,Fish Sauce
Trial 4,24,146,20,56,373,528,Fish Sauce
Trial 4,23,148,22,57,374,530,Fish Sauce
Trial 4,24,147,20,58,375,529,Fish Sauce
Trial 4,24,148,20,57,375,527,Fish Sauce
Trial 4,24,147,21,57,373,528,Fish Sauce
Trial 4,20,148,21,57,375,530,Fish Sauce
Trial 4,24,147,20,57,373,530,Fish Sauce
Trial 4,24,149,21,58,374,529,Fish Sauce
Trial 4,24,148,21,58,375,530,Fish Sauce
Trial 4,23,147,22,56,374,529,Fish Sauce
Trial 4,24,148,22,56,374,529,Fish Sauce
Trial 4,25,148,21,57,376,530,Fish Sauce
Trial 4,24,149,22,57,375,530,Fish Sauce
Trial 4,23,147,21,57,375,532,Fish Sauce
Trial 4,23,149,22,56,376,533,Fish Sauce
Trial 4,23,149,21,57,376,532,Fish Sauce
Trial 4,24,148,21,57,374,529,Fish Sauce
Trial 4,24,148,21,57,374,529,Fish Sauce
Trial 4,24,149,22,57,376,530,Fish Sauce
Trial 4,24,149,21,56,377,531,Fish Sauce
Trial 4,24,148,21,57,376,531,Fish Sauce
Trial 4,22,148,22,57,376,532,Fish Sauce
Trial 4,24,149,21,57,376,530,Fish Sauce
Trial 4,24,148,21,57,374,531,Fish Sauce
Trial 4,24,149,22,57,375,530,Fish Sauce
Trial 4,25,148,20,56,377,534,Fish Sauce
Trial 4,24,148,21,57,377,534,Fish Sauce
Trial 4,24,149,21,56,379,533,Fish Sauce
Trial 4,24,150,20,56,376,532,Fish Sauce
Trial 4,24,149,21,57,374,529,Fish Sauce
Trial 4,24,149,21,57,374,530,Fish Sauce
Trial 4,24,149,21,57,375,531,Fish Sauce
Trial 4,24,149,21,57,375,530,Fish Sauce
Trial 4,23,149,20,58,377,532,Fish Sauce
Trial 4,24,150,23,58,376,534,Fish Sauce
Trial 4,23,149,21,58,375,531,Fish Sauce
Trial 4,23,149,21,57,376,531,Fish Sauce
Trial 4,23,149,21,57,376,531,Fish Sauce
Trial 4,23,150,21,57,376,532,Fish Sauce
Trial 4,24,149,21,57,376,531,Fish Sauce
Trial 4,24,151,21,57,377,532,Fish Sauce
Trial 4,24,150,21,58,377,533,Fish Sauce
Trial 4,23,148,22,57,376,533,Fish Sauce
Trial 4,24,149,20,57,376,532,Fish Sauce
Trial 4,25,149,21,58,376,532,Fish Sauce
Trial 4,23,150,21,57,376,531,Fish Sauce
Trial 4,22,151,21,57,378,538,Fish Sauce
Trial 4,23,150,22,57,379,538,Fish Sauce
Trial 4,24,151,21,59,379,533,Fish Sauce
Trial 4,24,150,21,57,377,532,Fish Sauce
Trial 4,23,152,21,58,379,536,Fish Sauce
Trial 4,24,149,21,58,377,532,Fish Sauce
Trial 4,24,151,21,56,379,534,Fish Sauce
Trial 4,23,151,22,57,377,533,Fish Sauce
Trial 4,23,150,21,59,381,536,Fish Sauce
Trial 4,24,152,20,58,377,534,Fish Sauce
Trial 4,24,151,21,57,377,534,Fish Sauce
Trial 4,25,150,22,58,377,533,Fish Sauce
Trial 4,24,151,21,57,376,532,Fish Sauce
Trial 4,23,150,21,58,378,534,Fish Sauce
Trial 4,24,151,21,58,377,532,Fish Sauce
Trial 4,23,150,21,58,380,537,Fish Sauce
Trial 4,24,152,22,58,378,534,Fish Sauce
Trial 4,24,151,21,57,378,534,Fish Sauce
Trial 4,24,151,21,57,378,533,Fish Sauce
Trial 4,24,151,22,57,377,533,Fish Sauce
Trial 4,23,151,21,58,377,533,Fish Sauce
Trial 4,23,151,22,57,377,532,Fish Sauce
Trial 4,24,152,23,58,378,535,Fish Sauce
Trial 4,24,152,22,58,378,533,Fish Sauce
Trial 4,24,152,21,57,377,533,Fish Sauce
Trial 4,24,151,22,58,378,536,Fish Sauce
Trial 4,23,152,21,58,378,535,Fish Sauce
Trial 4,23,152,21,58,377,532,Fish Sauce
Trial 4,24,151,21,58,378,534,Fish Sauce
Trial 4,24,151,20,58,379,535,Fish Sauce
Trial 4,24,152,22,58,379,534,Fish Sauce
Trial 4,24,152,22,58,379,537,Fish Sauce
